iter,sampled_steps,episodes,reward_mean,ep_len_mean,win_rate,loss_rate,timeout_rate,crash_rate,ep_wez_steps,ep_mean_distance,ep_min_distance,ep_reward_pursuit,ep_reward_damage,ep_reward_safety,ep_reward_energy_throttle,ep_reward_survival,ep_reward_merge_cross,ep_reward_merge_handoff,ep_reward_merge_handoff_once,ep_reward_merge_turnin,ep_reward_reacquire_turnin,ep_reward_merge_stalemate,ep_reward_attack_band,ep_reward_front_hold,ep_reward_aim_hold,ep_reward_angle_advantage,ep_reward_angle_advantage_progress,ep_reward_cutin_success,ep_reward_cutin_control,ep_reward_terminal_angle_gain,ep_reward_terminal_ata_gain,ep_reward_range_progress,ep_reward_lost,ep_altitude_penalty_steps,initial_scenario_index,initial_alpha_deg,initial_ata_deg,initial_aa_deg,initial_distance_m,final_ata_deg,final_aa_deg,headon_guard_fail,cutin_handback_success,bt_preroll_detected,action_roll_mean,action_pitch_mean,action_rudder_mean,action_throttle_mean,action_roll_std,action_pitch_std,action_rudder_std,action_throttle_std,action_sat_rate,policy_loss,vf_loss,entropy,kl,clip_frac,explained_var,actor_loss,critic_loss,alpha_loss,alpha,target_entropy,curriculum_actor_frozen,curriculum_fresh_steps,curriculum_actor_update_applied,curriculum_learner_updates,curriculum_actor_anchor_mse,curriculum_actor_anchor_loss,curriculum_gunline_fraction,curriculum_actor_anchor_fraction,curriculum_residual_gate_fraction,curriculum_residual_mean_abs_delta,curriculum_counter_rate_fraction,curriculum_counter_rate_logit_error,curriculum_counter_rate_logit_loss,replay_buffer_size,replay_buffer_memory_mb,env_steps_per_sec,learner_steps_per_sec,iteration_time_s,ep_reward_alignment_progress,ep_reward_alt_advantage,ep_reward_attack_funnel,ep_reward_bridge_entry,ep_reward_bridge_entry_once,ep_reward_bridge_stalemate,ep_reward_close_overspeed,ep_reward_cutin_tail_hold,ep_reward_cutin_tail_hold_progress,ep_reward_danger_exposure,ep_reward_escape_opening,ep_reward_far_range,ep_reward_first_blood,ep_reward_gun_window,ep_reward_overshoot,ep_reward_phase_gate,ep_reward_projected_deck_risk,ep_reward_reacquire,ep_reward_step,ep_reward_terminal,ep_reward_terminal_cone
47,194000.0,102.0,258.63219614601513,2000.0,0.0,0.0,1.0,0.0,0.0,1005.2007039865372,56.69353161280999,n/a,-18.0814912131811,-0.32967541933333283,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.154116244292883,12.048177449912105,239.67282117006698,44.31127535742679,0.0,n/a,0.0,0.0,7.502538131603531,0.0,75.0,4.0,n/a,32.459971164964124,177.5433223400741,1087.710244796465,22.0203081741667,73.98030817416671,0.0,0.0,0.0,-0.28556394577026367,0.8623033165931702,-0.5045138597488403,0.17364288866519928,0.7912680506706238,0.4917222559452057,0.8485598564147949,0.9655910134315491,0.803625,n/a,n/a,n/a,n/a,n/a,n/a,31.958196334838867,0.32370772206783294,-3054.7236923828127,4.907342622573197e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,48000,30.46377944946289,n/a,n/a,72.33897137641907,5.963064884410455,-7.384570311299966,6.251851127160801,0.0,0.0,0.0,0.0,0.0,0.0,-40.5,0.0,0.0,0.0,0.0,0.0,6.024088724956052,0.0,0.0,-10.000000000000163,0.0,0.0
48,195000.0,102.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,32.99470690536499,0.32388832813501356,-3076.465126953125,4.833244831388583e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,49000,30.62411117553711,n/a,n/a,65.50906181335449,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
49,196000.0,102.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,34.755203243255615,0.32093175691366194,-3094.0486005859375,4.760228292980173e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50000,30.784015655517578,n/a,n/a,72.91192483901978,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
50,197000.0,103.0,-185.13783471552517,2000.0,0.0,0.0,1.0,0.0,0.0,1072.9170985787907,318.162875983927,n/a,0.0,0.0,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332735321064892,0.0,-84.39561036650531,-7.171717908715619,0.0,n/a,0.0,0.0,-16.614888492168152,0.0,0.0,4.0,n/a,40.95800423845755,178.28343655701514,904.367367335972,61.5444143931962,170.54541439319618,0.0,0.0,0.0,-0.5213654041290283,0.8652623891830444,-0.3075668215751648,0.04411899670958519,0.6851474046707153,0.487274706363678,0.940734326839447,0.9873928427696228,0.834,n/a,n/a,n/a,n/a,n/a,n/a,35.949330360412596,0.3204497433900833,-3104.6861997070314,4.6883669419912624e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,51000,30.944271087646484,n/a,n/a,78.28906297683716,-7.659261638201193,-59.629091630999774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.000000000000163,0.0,0.0
51,198000.0,104.0,-21.748321893125134,2000.0,0.0,0.0,1.0,0.0,0.0,1415.2141614806812,16.822331035583737,n/a,-7.387969463541557,0.0,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.46661889441745,32.03014502910667,26.723926125534952,18.89814877149121,0.0,n/a,0.0,0.0,-29.480362940846398,0.0,0.0,5.0,n/a,46.00306594835677,168.4598735388987,1164.445882434641,119.45349450764093,99.90649450764086,0.0,0.0,0.0,-0.12255269289016724,0.9219021201133728,-0.2647082507610321,0.3490506112575531,0.8496536612510681,0.35951316356658936,0.9533383846282959,0.923157274723053,0.81325,n/a,n/a,n/a,n/a,n/a,n/a,36.204225311279295,0.3330252866446972,-3101.6425727539063,4.618084552930668e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,52000,31.104061126708984,n/a,n/a,71.779052734375,8.124032620350858,-42.816599927099716,6.577071645057593,0.0,0.0,0.0,0.0,0.0,0.0,-48.0,0.0,0.0,0.0,0.0,0.0,7.116667352404189,0.0,0.0,-10.000000000000163,0.0,0.0
52,199000.0,104.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,35.672544631958004,0.3308884061574936,-3100.7290556640623,4.549432394924224e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,53000,31.26388931274414,n/a,n/a,65.4587390422821,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
53,200000.0,104.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,34.7646145362854,0.3255881745815277,-3105.64210546875,4.4816912741225675e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,54000,31.42410659790039,n/a,n/a,71.47615218162537,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
54,201000.0,105.0,1886.390014682748,2000.0,0.0,0.0,1.0,0.0,67.0,1210.4024906168345,346.92342314236214,n/a,14.434998263184799,0.0,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.00604877493063,254.92071109767429,1323.039151685516,67.37843251194751,0.0,n/a,0.0,0.0,-13.917524031584291,0.0,0.0,0.0,n/a,65.30332240841767,164.03904827958723,747.7376568170234,13.00635202416304,31.456647975836944,0.0,0.0,0.0,-0.0813506543636322,0.5001183152198792,-0.17154251039028168,0.4987261891365051,0.8914273381233215,0.7998815774917603,0.9675249457359314,0.8507338762283325,0.777625,n/a,n/a,n/a,n/a,n/a,n/a,33.930398109436034,0.3290064284801483,-3113.4701875,4.414933389853104e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,55000,31.58389663696289,n/a,n/a,76.02970123291016,5.4877667169635265,3.367272056400011,34.97236911270646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.70078849496916,0.0,0.0,-10.000000000000163,0.0,0.0
55,202000.0,106.0,-512.4965983917026,2000.0,0.0,0.0,1.0,0.0,0.0,1084.0490470438178,13.583917663568764,n/a,-1.948373688615547,0.0,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.222604493491124,3.6636056920789595,-376.0776630582262,-21.715626558089273,0.0,n/a,0.0,0.0,28.19887295704103,0.0,0.0,3.0,n/a,47.29427225257882,170.84970808555602,1187.729684205187,151.61320787948355,157.65320787948355,0.0,0.0,0.0,-0.31748703122138977,0.9187898635864258,-0.08415190875530243,-0.037388693541288376,0.8373396992683411,0.3774888515472412,0.9859655499458313,0.9827053546905518,0.852625,n/a,n/a,n/a,n/a,n/a,n/a,35.24594017028809,0.3290105040073395,-3121.1416708984375,4.349172695583548e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,56000,31.743648529052734,n/a,n/a,71.65959334373474,7.821316704825381,-43.09556395649994,1.8148132685290193,0.0,0.0,0.0,0.0,0.0,0.0,-108.0,0.0,0.0,0.0,0.0,0.0,1.619415753763322,0.0,0.0,-10.000000000000163,0.0,0.0
56,203000.0,106.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,34.356531475067136,0.32457835447788236,-3131.1688071289063,4.284158959308115e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,57000,31.903980255126953,n/a,n/a,66.3055305480957,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
57,204000.0,106.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,35.44646050262451,0.32293826597929,-3135.5220385742186,4.220249289573985e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,58000,32.063846588134766,n/a,n/a,73.0310308933258,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
58,205000.0,107.0,-12.713289868155679,2000.0,0.0,0.0,1.0,0.0,0.0,1333.458441865923,98.59651906186564,n/a,-23.264281069001115,0.0,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.016091627966958,1.563813965326139,67.37956864158197,3.8109772465189744,0.0,n/a,0.0,0.0,-15.869336111314102,0.0,0.0,7.0,n/a,28.530054490860756,178.67307282623736,950.7722841324818,82.06629680162486,159.65370319837513,0.0,0.0,0.0,-0.09833162277936935,0.9070549607276917,-0.39194536209106445,0.24092358350753784,0.9055901765823364,0.37298864126205444,0.9059449434280396,0.9603091478347778,0.8515,n/a,n/a,n/a,n/a,n/a,n/a,36.210909225463865,0.31937216699123383,-3147.8527622070314,4.157173403655179e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,59000,32.224063873291016,n/a,n/a,76.94090986251831,-6.93676358655787,23.493844571400132,0.4423000192285104,0.0,0.0,0.0,0.0,0.0,0.0,-75.0,0.0,0.0,0.0,0.0,0.0,0.6504948266946455,0.0,0.0,-10.000000000000163,0.0,0.0
59,206000.0,108.0,157.4955337674485,2000.0,0.0,0.0,1.0,0.0,2.0,995.188713355937,66.41007434110685,n/a,1.8373707641496377,-0.0536474810666665,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.277925866321508,7.820958558692491,188.17177068493157,-3.192274816446181,0.0,n/a,0.0,0.0,2.560217773063621,0.0,30.0,4.0,n/a,42.458765577943716,174.4242247147092,1117.138083393489,115.11764737634651,129.5786473763465,0.0,0.0,0.0,-0.34570419788360596,0.8878795504570007,-0.36423924565315247,0.05922568589448929,0.7765248417854309,0.4379838705062866,0.9067276120185852,0.98224276304245,0.794875,n/a,n/a,n/a,n/a,n/a,n/a,37.285333003997806,0.32255796909332274,-3158.879259277344,4.094870418157371e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,60000,32.383853912353516,n/a,n/a,72.70875644683838,-4.907205647658317,-19.781409079200003,2.851347865314895,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,0.0,0.0,0.0,0.0,0.0,3.9104792793462453,0.0,0.0,-10.000000000000163,0.0,0.0
60,207000.0,108.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,37.9413556098938,0.31835231694579125,-3159.8912377929687,4.0336664487767846e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,61000,32.54368209838867,n/a,n/a,64.85646104812622,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
61,208000.0,109.0,-580.6894215668758,700.0,0.0,1.0,0.0,0.0,0.0,1472.4936768453933,192.84129909105368,n/a,-61.363587671716616,0.0,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1758285047016472,7.5402522010801984,-124.78233798835743,-60.405194980018116,0.0,n/a,0.0,0.0,15.385854079059522,0.0,0.0,5.0,n/a,17.999140567969064,166.2577789159369,912.8360784696403,165.406522334542,179.61847766545804,0.0,0.0,0.0,0.18158671259880066,0.9655903577804565,-0.42676037549972534,-0.5413861274719238,0.7917636036872864,0.2517383396625519,0.8907566666603088,0.8202230930328369,0.8021428571428572,n/a,n/a,n/a,n/a,n/a,n/a,38.08603466033936,0.32370715016126633,-3161.2440688476563,3.973679361479298e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,62000,32.703975677490234,n/a,n/a,70.49258756637573,-15.767979209869056,-37.324855809900015,2.067241534196248,0.0,0.0,0.0,0.0,0.0,0.0,-208.5,0.0,0.0,0.0,0.0,0.0,2.7853577739482285,0.0,0.0,-3.4999999999999476,-100.0,0.0
62,209000.0,110.0,662.2475729158205,2000.0,0.0,0.0,1.0,0.0,5.0,1287.9253593308604,213.16566405320438,n/a,0.7438413638728809,0.0,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.71513179018192,74.53363174341851,568.9174579644647,37.52661924099236,0.0,n/a,0.0,0.0,-23.74187402266632,0.0,0.0,7.0,n/a,44.37346987624135,169.34536839450806,1205.0731395872217,99.28358196332947,61.73541803667054,0.0,0.0,0.0,-0.1354827582836151,0.7601326704025269,-0.36005476117134094,0.30465269088745117,0.8697528839111328,0.6051276326179504,0.9117739200592041,0.9379413723945618,0.797625,n/a,n/a,n/a,n/a,n/a,n/a,38.04677689743042,0.3326495510339737,-3160.718951171875,3.914656627785007e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,63000,32.863765716552734,n/a,n/a,73.38803625106812,-2.033079869027245,-33.23378188619995,1.581182895802393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.238443694984618,0.0,0.0,-10.000000000000163,0.0,0.0
63,210000.0,110.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,38.139974712371824,0.32899949967861175,-3174.24244140625,3.856565239402698e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,64000,33.02340316772461,n/a,n/a,69.21722412109375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
64,211000.0,110.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,37.02128769302368,0.3270387344956398,-3184.6758999023436,3.798751828526292e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,65000,33.18373489379883,n/a,n/a,75.06900906562805,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
65,212000.0,111.0,719.925305803526,2000.0,0.0,0.0,1.0,0.0,0.0,1107.6194178357805,47.17568225731376,n/a,0.0,-10.12848750986667,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.09459659389599,19.721271663409947,698.5311996729631,40.7238769769339,0.0,n/a,0.0,0.0,9.408224497454698,0.0,433.0,6.0,n/a,30.771761519461553,179.4995597065332,1478.3144711565035,21.0398324202383,29.06283242023831,0.0,0.0,0.0,-0.01979263871908188,0.9374101758003235,-0.47520965337753296,0.23872464895248413,0.8302865624427795,0.3186206817626953,0.8522463440895081,0.9567924737930298,0.78325,n/a,n/a,n/a,n/a,n/a,n/a,35.77337002563477,0.3297761703133583,-3175.3130615234377,3.742237910955737e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,66000,33.34371566772461,n/a,n/a,76.00495076179504,3.455394982487482,-43.76946349079995,9.528056585338819,0.0,0.0,0.0,0.0,0.0,0.0,-40.5,0.0,0.0,0.0,0.0,0.0,9.860635831704974,0.0,0.0,-10.000000000000163,0.0,0.0
66,213000.0,112.0,1287.8691657351656,2000.0,0.0,0.0,1.0,0.0,39.0,1125.7011612316542,219.17183985831136,n/a,8.34764222601149,0.0,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.89857486355426,231.22112534314627,819.1021000400164,60.201375449828475,0.0,n/a,0.0,0.0,-39.996518247100255,0.0,0.0,5.0,n/a,44.412173552894444,175.2744649882672,1227.6498205951193,7.094121858357355,36.24087814164262,0.0,0.0,0.0,-0.14239352941513062,0.6138371229171753,-0.2064128965139389,0.3168907165527344,0.88912433385849,0.7435184717178345,0.9539464116096497,0.9271500110626221,0.79325,n/a,n/a,n/a,n/a,n/a,n/a,34.37611875152588,0.3291142404675484,-3185.0973623046875,3.6866465488856194e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,67000,33.503971099853516,n/a,n/a,73.91619944572449,3.6756180211227374,33.054792019499985,29.97250555421028,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,0.0,0.0,0.0,0.0,0.0,62.391950464865204,0.0,0.0,-10.000000000000163,0.0,0.0
67,214000.0,112.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,34.944963165283205,0.3288921007514,-3173.4556909179687,3.631975055213843e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,68000,33.663761138916016,n/a,n/a,70.62870526313782,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68,215000.0,112.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,35.150314086914065,0.3406377013325691,-3176.4799404296873,3.578435304461891e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,69000,33.82358932495117,n/a,n/a,76.2781732082367,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
69,216000.0,113.0,574.9439404905054,2000.0,0.0,0.0,1.0,0.0,2.0,805.5523442381199,231.37054020811857,n/a,1.7668504603735684,-3.7396714379999993,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.382976659843518,6.557372015027937,585.2176917917591,12.585852017086431,0.0,n/a,0.0,0.0,-1.6607981417521307,0.0,151.0,6.0,n/a,43.69474737728434,165.68660007875326,1176.9989614837232,86.5132284599707,53.03222845997068,0.0,0.0,0.0,-0.42373186349868774,0.9567562341690063,-0.3221253752708435,0.13179446756839752,0.7378298044204712,0.24900132417678833,0.9326366782188416,0.972175657749176,0.804125,n/a,n/a,n/a,n/a,n/a,n/a,35.98434710693359,0.35578619956970214,-3188.983419921875,3.5253731916782273e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,70000,33.98384475708008,n/a,n/a,73.24503302574158,-4.489520313088766,-30.08379652529984,4.128297957037227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2786860075139685,0.0,0.0,-10.000000000000163,0.0,0.0
70,217000.0,114.0,356.2630238602028,2000.0,0.0,0.0,1.0,0.0,0.0,1359.761842897567,20.792822148875185,n/a,-28.21372155512837,-6.594857876533329,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.49922312799911,45.42611269436078,385.70939789878787,4.810740986546333,0.0,n/a,0.0,0.0,16.77306149040849,0.0,292.0,0.0,n/a,62.554652315911085,169.09930054096708,920.638577526011,25.321186852692936,16.758813147307038,0.0,0.0,0.0,-0.361396461725235,0.8308083415031433,-0.049766577780246735,0.18648536503314972,0.7769113779067993,0.49865907430648804,0.9857476353645325,0.9690187573432922,0.792,n/a,n/a,n/a,n/a,n/a,n/a,35.24856595993042,0.3483130964040756,-3192.8478940429686,3.4729084709397283e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,71000,34.14363479614258,n/a,n/a,74.52124285697937,-3.3959728847158255,-34.58291150219993,5.398371522803012,0.0,0.0,0.0,0.0,0.0,0.0,-63.0,0.0,0.0,0.0,0.0,0.0,20.433579957876614,0.0,0.0,-10.000000000000163,0.0,0.0
71,218000.0,114.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,35.74429808044434,0.34525187557935716,-3203.2870087890624,3.4211467918794368e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,72000,34.30338668823242,n/a,n/a,70.15006375312805,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
72,219000.0,114.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,35.17304698562622,0.3389337272644043,-3204.473866699219,3.3701932325129745e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,73000,34.46371841430664,n/a,n/a,75.78771567344666,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
