iter,sampled_steps,episodes,reward_mean,ep_len_mean,win_rate,loss_rate,timeout_rate,crash_rate,ep_wez_steps,ep_mean_distance,ep_min_distance,ep_reward_pursuit,ep_reward_damage,ep_reward_safety,ep_reward_energy_throttle,ep_reward_survival,ep_reward_merge_cross,ep_reward_merge_handoff,ep_reward_merge_handoff_once,ep_reward_merge_turnin,ep_reward_reacquire_turnin,ep_reward_merge_stalemate,ep_reward_attack_band,ep_reward_front_hold,ep_reward_aim_hold,ep_reward_angle_advantage,ep_reward_angle_advantage_progress,ep_reward_cutin_success,ep_reward_cutin_control,ep_reward_terminal_angle_gain,ep_reward_terminal_ata_gain,ep_reward_range_progress,ep_reward_lost,ep_altitude_penalty_steps,initial_scenario_index,initial_alpha_deg,initial_ata_deg,initial_aa_deg,initial_distance_m,final_ata_deg,final_aa_deg,headon_guard_fail,cutin_handback_success,bt_preroll_detected,action_roll_mean,action_pitch_mean,action_rudder_mean,action_throttle_mean,action_roll_std,action_pitch_std,action_rudder_std,action_throttle_std,action_sat_rate,policy_loss,vf_loss,entropy,kl,clip_frac,explained_var,actor_loss,critic_loss,alpha_loss,alpha,target_entropy,curriculum_actor_frozen,curriculum_fresh_steps,curriculum_actor_update_applied,curriculum_learner_updates,curriculum_actor_anchor_mse,curriculum_actor_anchor_loss,curriculum_gunline_fraction,curriculum_actor_anchor_fraction,curriculum_residual_gate_fraction,curriculum_residual_mean_abs_delta,curriculum_counter_rate_fraction,curriculum_counter_rate_logit_error,curriculum_counter_rate_logit_loss,replay_buffer_size,replay_buffer_memory_mb,env_steps_per_sec,learner_steps_per_sec,iteration_time_s,ep_reward_alignment_progress,ep_reward_alt_advantage,ep_reward_attack_funnel,ep_reward_bridge_entry,ep_reward_bridge_entry_once,ep_reward_bridge_stalemate,ep_reward_close_overspeed,ep_reward_cutin_tail_hold,ep_reward_cutin_tail_hold_progress,ep_reward_danger_exposure,ep_reward_escape_opening,ep_reward_far_range,ep_reward_first_blood,ep_reward_gun_window,ep_reward_incoming_damage,ep_reward_incoming_threat,ep_reward_incoming_warning,ep_reward_overshoot,ep_reward_phase_gate,ep_reward_projected_deck_risk,ep_reward_reacquire,ep_reward_step,ep_reward_terminal,ep_reward_terminal_cone
20,201000.0,101.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-45.57513319396973,0.3345469775795937,-2532.6953051757814,7.336685621339712e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,21000,24.20718002319336,n/a,n/a,71.09030175209045,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
21,202000.0,101.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-46.716033279418944,0.34854060620069505,-2565.1830610351562,7.225473705148034e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,22000,25.05477523803711,n/a,n/a,73.94214057922363,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22,203000.0,101.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-47.50213547515869,0.33343835300207136,-2576.6016743164064,7.116177953321312e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,23000,25.214603424072266,n/a,n/a,80.92261385917664,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23,204000.0,103.0,2170.157161949617,2000.0,0.0,0.0,1.0,0.0,6.0,1288.953170594319,198.073025174583,n/a,1.3107270729985148,0.0,n/a,n/a,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,77.6493359259859,140.19875979582037,1373.4934409882476,52.00787137233132,0.0,n/a,0.0,0.0,72.09981109302123,0.0,0.0,1.0,n/a,2.420056273402472,176.68349571921047,3105.8398800233053,2.6922961583891403,55.82370384161089,0.0,0.0,0.0,0.1755322962999344,0.8894318044185638,-0.1268249750137329,0.7104175984859467,0.8188461065292358,0.3888096958398819,0.920512855052948,0.6532290577888489,0.7615000000000001,n/a,n/a,n/a,n/a,n/a,n/a,-48.790599044799805,0.3181870358586311,-2615.543749511719,7.0085004126667624e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24000,25.374317169189453,n/a,n/a,92.9820704460144,-0.13563343803749794,0.0,16.495825150967622,405.125,12.0,-5.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,-2.0,-3.953884831023389,0.0,31.465908819267675,0.0,0.0,-10.000000000000163,0.0,0.0
24,205000.0,103.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-48.34257959747315,0.31191746282577515,-2658.3746821289064,6.902232480570092e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25000,25.53476333618164,n/a,n/a,68.03099822998047,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
25,206000.0,103.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-49.85454518127442,0.31141087809205054,-2648.298646972656,6.797748531425896e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,26000,25.694515228271484,n/a,n/a,76.4272973537445,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26,207000.0,103.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-50.40428003692627,0.3233268024325371,-2641.0973359375,6.695467381177878e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,27000,25.85477066040039,n/a,n/a,80.5503089427948,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27,208000.0,105.0,2144.6486647582333,2000.0,0.0,0.0,1.0,0.0,2.5,1595.039680391084,104.70843314914812,n/a,5.968527499671,0.0,n/a,n/a,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,70.80106955118517,118.03184083776208,1395.9478343051792,65.44959978134128,0.0,n/a,0.0,0.0,37.56861092154643,0.0,0.0,0.5,n/a,2.080368170411933,177.3001836579733,2585.5660323135753,3.0113949848713566,30.739637097636137,0.0,0.0,0.0,0.02253161370754242,0.5431610196828842,-0.1674172393977642,0.5227846056222916,0.8589520752429962,0.7113743126392365,0.9291543364524841,0.8198860585689545,0.7524375000000001,n/a,n/a,n/a,n/a,n/a,n/a,-50.69942977142334,0.3459157078266144,-2658.463177246094,6.5953045777860095e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,28000,26.014522552490234,n/a,n/a,92.1682231426239,3.382451419578535,0.0,12.923154573749654,412.375,12.0,-0.7499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,-2.209417117438053,0.0,19.65999298562101,0.0,0.0,-10.000000000000163,0.0,0.0
28,209000.0,105.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-49.860360847473146,0.36982481759786606,-2658.1099130859375,6.496379050986434e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,29000,26.174427032470703,n/a,n/a,66.37713718414307,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29,210000.0,105.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-50.371454750061034,0.3524206160902977,-2651.7005307617187,6.399998404049256e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,30000,26.334644317626953,n/a,n/a,73.43445801734924,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
30,211000.0,105.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-50.36187524414063,0.34268284195661547,-2641.0855126953124,6.305460568000854e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,31000,26.49447250366211,n/a,n/a,80.7957592010498,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
31,212000.0,107.0,1948.9763463931458,2000.0,0.0,0.0,1.0,0.0,1.5,1490.8588839802142,157.95788415964347,n/a,3.587131796437083,-2.4921292139999975,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.12276588112857,86.00718670043328,1235.4031812588132,46.2632468789044,0.0,n/a,0.0,0.0,50.37369492504208,0.0,18.5,1.0,n/a,5.478207902660408,178.54224424455012,3185.6165323255855,30.192359848754005,21.97085087744371,0.0,0.0,0.0,0.008608014119090512,0.752353310585022,-0.07600064016878605,0.6096753925085068,0.8546809256076813,0.6141529679298401,0.9747832119464874,0.7577128708362579,0.764,n/a,n/a,n/a,n/a,n/a,n/a,-50.48568091583252,0.3648553121089935,-2642.890760253906,6.212261007931375e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,32000,26.654109954833984,n/a,n/a,93.17013168334961,-3.536177467970324,0.0,8.461298429305575,451.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,-1.9072687205111267,0.0,12.193415925557387,0.0,0.0,-10.000000000000163,0.0,0.0
32,213000.0,107.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-48.3003641204834,0.36513352978229524,-2653.3062065429685,6.120227988503757e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,33000,26.814632415771484,n/a,n/a,66.4800271987915,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
33,214000.0,107.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-49.461449264526365,0.3629844858050346,-2638.5526411132814,6.029629676049808e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,34000,26.974384307861328,n/a,n/a,72.47268223762512,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
34,215000.0,107.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-51.89834693908691,0.34776553291082385,-2610.6730366210936,5.941000895290927e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,35000,27.13467788696289,n/a,n/a,81.17290353775024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35,216000.0,109.0,2549.742284994792,2000.0,0.0,0.0,1.0,0.0,157.0,1430.1707324673275,196.75602270251787,n/a,77.34535144554802,0.0,n/a,n/a,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,145.2527070167051,471.5211297186053,1195.5128297804379,61.51614023843698,0.0,n/a,0.0,0.0,62.53266521616931,0.0,0.0,2.0,n/a,7.7012921943459896,170.64896861527413,3136.188705257826,0.6905934168654715,97.3764065831345,0.0,0.0,0.0,0.08558072801679373,0.7702696621417999,0.024873241782188416,0.5012855231761932,0.8351619243621826,0.542516678571701,0.9150077998638153,0.816298246383667,0.7118125,n/a,n/a,n/a,n/a,n/a,n/a,-54.27487194061279,0.3378689163327217,-2603.582741699219,5.853776336152805e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,36000,27.294429779052734,n/a,n/a,94.26486396789551,0.21394649960437828,0.0,36.58229160558483,348.125,12.0,-2.0249999999999995,0.0,0.0,0.0,-0.75,0.0,0.0,12.0,0.0,0.0,0.0,-0.8798278388147325,0.0,143.29505131249897,0.0,0.0,-10.000000000000163,0.0,0.0
36,217000.0,109.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-54.328322265625,0.33653335547447205,-2601.9046000976564,5.767781199210731e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,37000,27.454334259033203,n/a,n/a,67.68871855735779,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37,218000.0,109.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-53.91629413604736,0.36138008612394334,-2620.9091328125,5.682508876816428e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,38000,27.614513397216797,n/a,n/a,71.99004554748535,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38,219000.0,109.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-53.95579602050781,0.35435452753305435,-2629.7616533203127,5.598107516561868e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,39000,27.774341583251953,n/a,n/a,78.80055284500122,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39,220000.0,111.0,2008.4765520537476,2000.0,0.0,0.0,1.0,0.0,5.0,1554.7843016902812,179.45000423256087,n/a,1.1304372386490422,0.0,n/a,n/a,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,53.522358501000525,125.63805671101271,1241.3727088803385,37.52774341900232,0.0,n/a,0.0,0.0,70.14336424497421,0.0,0.0,4.5,n/a,1.933160498208864,177.73609838599953,5244.603506447771,14.735973537429652,69.33410163037776,0.0,0.0,0.0,0.09321339055895805,0.8471990823745728,-0.15073878318071365,0.6755247414112091,0.8583827316761017,0.48837773501873016,0.9459474980831146,0.7136926352977753,0.754375,n/a,n/a,n/a,n/a,n/a,n/a,-53.53840035247803,0.34400287038087846,-2639.896752441406,5.514348606993735e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,40000,27.93405532836914,n/a,n/a,93.93780946731567,-3.862559948447336,0.0,10.226949580059054,441.375,12.0,-0.45,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,-0.4,-1.985698949512247,0.0,22.738192376652954,0.0,0.0,-10.000000000000163,0.0,0.0
40,221000.0,111.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-53.77824381256104,0.34564790654182437,-2644.249974609375,5.431940572634631e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,41000,28.094501495361328,n/a,n/a,67.32088828086853,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
41,222000.0,111.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-54.36550239562988,0.36082019716501235,-2642.0607177734373,5.351210448679921e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,42000,28.254253387451172,n/a,n/a,76.07521319389343,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
42,223000.0,111.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-54.64520377349854,0.36209281581640246,-2636.4358432617187,5.271951171380351e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,43000,28.414356231689453,n/a,n/a,83.1832275390625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
43,224000.0,113.0,2149.506672342473,2000.0,0.0,0.0,1.0,0.0,2.5,1541.8182880547993,112.22897990537192,n/a,5.541729582115248,-2.1404689759999975,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0242453709913,140.53205567578902,1389.1285429091076,60.79178499827924,0.0,n/a,0.0,0.0,45.46196108289,0.0,19.0,1.0,n/a,2.247250478831772,178.51904898624355,2894.399817578127,4.432884681888412,93.35638468188844,0.0,0.0,0.0,-0.061316984705626965,0.48812956362962723,-0.18549783900380135,0.4012588560581207,0.8302484154701233,0.694435328245163,0.9234276711940765,0.8843784034252167,0.6893125,n/a,n/a,n/a,n/a,n/a,n/a,-54.52267983245849,0.36582479292154313,-2632.997699707031,5.194001897507405e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,44000,29.824153900146484,n/a,n/a,94.72829747200012,1.7656825842682107,0.0,11.955598755843353,397.0,12.0,-3.450000000000003,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,-1.651240391374131,0.0,20.546780750532452,0.0,0.0,-10.000000000000163,0.0,0.0
44,225000.0,113.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-54.08939945220947,0.3638125821352005,-2647.761795410156,5.116918297062512e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,45000,29.98398208618164,n/a,n/a,69.0993115901947,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
45,226000.0,113.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-54.00692813873291,0.3687219176888466,-2641.647939941406,5.041087574682024e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,46000,30.144275665283203,n/a,n/a,74.13108825683594,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
46,227000.0,113.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-53.29842124176025,0.3692533321380615,-2660.029999511719,4.966132699337322e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,47000,30.304065704345703,n/a,n/a,81.96782517433167,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47,228000.0,115.0,1891.0314901463332,2000.0,0.0,0.0,1.0,0.0,2.0,1341.9809895056,151.34358890439722,n/a,7.403116968555051,-130.07209592800007,n/a,n/a,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,76.81556359968786,134.27844095388247,1365.555044675807,65.46314527119094,0.0,n/a,0.0,0.0,42.409207184083954,0.0,135.0,0.5,n/a,2.0014810111929124,176.22998871541893,2710.099122837113,6.762146845892747,38.623146845892734,0.0,0.0,0.0,-0.1793596651405096,0.7740967571735382,-0.6658754944801331,0.5011322498321533,0.7955458760261536,0.5649580955505371,0.7068511247634888,0.8148908019065857,0.7248125,n/a,n/a,n/a,n/a,n/a,n/a,-53.160103561401364,0.36287059271335603,-2661.3171005859376,4.8920060180535074e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,48000,30.46377944946289,n/a,n/a,93.56753396987915,-0.44963945712993125,0.0,14.731111786459165,314.125,12.0,-2.9250000000000016,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,-0.05268441706310133,0.0,18.9560428046601,-20.705763295828127,0.0,-10.000000000000163,0.0,0.0
48,229000.0,115.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-52.87193827819824,0.3734516380429268,-2659.182064941406,4.819214615963574e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,49000,30.62411117553711,n/a,n/a,68.83543872833252,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
