iter,sampled_steps,episodes,reward_mean,ep_len_mean,win_rate,loss_rate,timeout_rate,crash_rate,ep_wez_steps,ep_mean_distance,ep_min_distance,ep_reward_pursuit,ep_reward_damage,ep_reward_safety,ep_reward_energy_throttle,ep_reward_survival,ep_reward_merge_cross,ep_reward_merge_handoff,ep_reward_merge_handoff_once,ep_reward_merge_turnin,ep_reward_reacquire_turnin,ep_reward_merge_stalemate,ep_reward_attack_band,ep_reward_front_hold,ep_reward_aim_hold,ep_reward_angle_advantage,ep_reward_angle_advantage_progress,ep_reward_cutin_success,ep_reward_cutin_control,ep_reward_terminal_angle_gain,ep_reward_terminal_ata_gain,ep_reward_range_progress,ep_reward_lost,ep_altitude_penalty_steps,initial_scenario_index,initial_alpha_deg,initial_ata_deg,initial_aa_deg,initial_distance_m,final_ata_deg,final_aa_deg,headon_guard_fail,cutin_handback_success,bt_preroll_detected,action_roll_mean,action_pitch_mean,action_rudder_mean,action_throttle_mean,action_roll_std,action_pitch_std,action_rudder_std,action_throttle_std,action_sat_rate,policy_loss,vf_loss,entropy,kl,clip_frac,explained_var,actor_loss,critic_loss,alpha_loss,alpha,target_entropy,curriculum_actor_frozen,curriculum_fresh_steps,curriculum_actor_update_applied,curriculum_learner_updates,curriculum_actor_anchor_mse,curriculum_actor_anchor_loss,curriculum_gunline_fraction,curriculum_actor_anchor_fraction,curriculum_residual_gate_fraction,curriculum_residual_mean_abs_delta,curriculum_counter_rate_fraction,curriculum_counter_rate_logit_error,curriculum_counter_rate_logit_loss,replay_buffer_size,replay_buffer_memory_mb,env_steps_per_sec,learner_steps_per_sec,iteration_time_s,ep_reward_alignment_progress,ep_reward_alt_advantage,ep_reward_attack_funnel,ep_reward_bridge_entry,ep_reward_bridge_entry_once,ep_reward_bridge_stalemate,ep_reward_close_overspeed,ep_reward_cutin_tail_hold,ep_reward_cutin_tail_hold_progress,ep_reward_danger_exposure,ep_reward_escape_opening,ep_reward_far_range,ep_reward_first_blood,ep_reward_gun_window,ep_reward_incoming_damage,ep_reward_incoming_threat,ep_reward_incoming_warning,ep_reward_overshoot,ep_reward_phase_gate,ep_reward_projected_deck_risk,ep_reward_reacquire,ep_reward_step,ep_reward_terminal,ep_reward_terminal_cone
24,25000.0,12.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-4.541275629580021,0.4952176923751831,-2822.4457265625,7.021055576842628e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25000,25.53482437133789,n/a,n/a,77.28743100166321,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
25,26000.0,13.0,-328.519803403914,832.0,0.0,0.0,0.0,1.0,0.0,1344.2657567759852,119.33882126690067,n/a,-2.0969090742477037,-105.75979577599998,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.119654051717458,4.3922490102308895,-206.38448610226814,39.519864211284656,0.0,n/a,0.0,0.0,13.221726847290359,0.0,49.0,2.0,n/a,1.2176170648063334,176.00385468531948,2955.146884368405,79.83102123196112,44.72397876803887,0.0,0.0,0.0,0.0602303147315979,0.9464886784553528,-0.15089094638824463,0.5204449892044067,0.8845910429954529,0.3145284056663513,0.9696028828620911,0.8467020988464355,0.83203125,n/a,n/a,n/a,n/a,n/a,n/a,-3.5036501536369324,0.5181037985086441,-2824.4319916992185,6.915043069966487e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,26000,25.694576263427734,n/a,n/a,82.64260649681091,-6.889242115332463,0.0,0.0,101.0,12.0,-4.65,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,-2.7958787656636046,-14.400000000000004,-11.30369062711296,0.0,0.0,-40.33329506381251,0.0,-4.1599999999999335,-100.0,0.0
26,27000.0,14.0,675.4535641441707,2000.0,0.0,0.0,1.0,0.0,4.0,919.0877925478774,19.74789687197754,n/a,10.380086623249243,0.0,n/a,n/a,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,13.763025140899739,17.982279192300588,501.1293414197083,-1.226957962492497,0.0,n/a,0.0,0.0,60.465402862606815,0.0,0.0,1.0,n/a,4.108832006267677,166.9381585785358,3253.9258936081064,109.81121556841731,59.4112155684173,0.0,0.0,0.0,-0.3812708258628845,0.8141550421714783,0.01995709538459778,0.0778920128941536,0.785895824432373,0.5404798984527588,0.9817116260528564,0.979892909526825,0.8055,n/a,n/a,n/a,n/a,n/a,n/a,-3.8000024693012238,0.5075848986506462,-2839.013648925781,6.811218974689837e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,27000,25.85483169555664,n/a,n/a,81.97355937957764,3.591355161534746,0.0,8.518283229976406,120.25,12.0,-24.449999999999946,0.0,0.0,0.0,-37.5,0.0,0.0,12.0,0.0,0.0,-4.8,-9.16936455215089,0.0,7.520113028540701,0.0,0.0,-10.000000000000163,0.0,0.0
27,28000.0,14.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-6.711251890003681,0.48684617936611174,-2851.7795966796875,6.708675170557399e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,28000,26.014583587646484,n/a,n/a,73.39610195159912,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28,29000.0,14.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-6.839909497976303,0.4718680849671364,-2877.9127348632815,6.607383356822538e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,29000,26.174488067626953,n/a,n/a,92.88297605514526,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29,30000.0,15.0,2376.321825086758,2000.0,0.0,0.0,1.0,0.0,0.0,1008.7579645916095,117.74818365742284,n/a,0.0,0.0,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.42697185561715,106.20532244339975,1465.802309008167,84.25901772330391,0.0,n/a,0.0,0.0,66.81224656865312,0.0,0.0,1.0,n/a,6.468003985795696,175.9447660860134,3155.4429440309277,5.735582573516314,35.8264174264837,0.0,0.0,0.0,-0.03267747908830643,0.7316313982009888,0.5116754770278931,0.8290712833404541,0.8513883948326111,0.6247762441635132,0.8425624966621399,0.5421012043952942,0.754125,n/a,n/a,n/a,n/a,n/a,n/a,-6.849786250233651,0.5055124524831772,-2881.819135253906,6.507791854346579e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,30000,26.334705352783203,n/a,n/a,87.05424332618713,4.2362898227392565,0.0,36.717665172055376,480.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.000000000000002,-9.259983020368233,0.0,41.621985513140274,0.0,0.0,-10.000000000000163,0.0,0.0
30,31000.0,16.0,813.640351770348,2000.0,0.0,0.0,1.0,0.0,0.0,1365.8826987237455,19.243271304224805,n/a,-50.519256942002215,0.0,n/a,n/a,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,13.791740875972982,8.963540731720158,589.115934403076,39.9472821816494,0.0,n/a,0.0,0.0,-1.5201527406323285,0.0,0.0,3.0,n/a,10.855071699826459,171.06421941248365,2837.8355256339632,23.155824321458645,141.58117567854134,0.0,0.0,0.0,-0.08470680564641953,0.9090777635574341,-0.020724980160593987,0.582581639289856,0.8713132739067078,0.3749183416366577,0.9870522022247314,0.7914426326751709,0.800875,n/a,n/a,n/a,n/a,n/a,n/a,-8.272144401192666,0.5023184396624565,-2873.0434291992187,6.410137959392159e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,31000,26.49453353881836,n/a,n/a,86.7507734298706,8.973725514357602,0.0,1.4624505252069242,320.25,12.0,-14.250000000000023,0.0,0.0,0.0,-10.5,0.0,0.0,0.0,0.0,-67.35900925600296,-13.600000000000003,-10.334542947058935,0.0,2.2186394240614824,0.0,0.0,-10.000000000000163,0.0,0.0
31,32000.0,17.0,2130.0630902781045,1231.0,1.0,0.0,0.0,0.0,64.0,1059.561712643565,120.12422464493936,n/a,149.85315601150305,0.0,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.37634459771733,299.8470702996937,770.1773058864244,94.83581441644893,0.0,n/a,0.0,0.0,111.69854652843821,0.0,0.0,5.0,n/a,6.285039899687541,173.39906633703657,4637.569276895598,1.289415323243673,19.691584676756356,0.0,0.0,0.0,0.05341103672981262,0.7554688453674316,-0.4392502009868622,0.743805468082428,0.862849235534668,0.5729721188545227,0.8515433669090271,0.6332528591156006,0.6770917952883835,n/a,n/a,n/a,n/a,n/a,n/a,-12.061264244318009,0.5047015387415886,-2843.6756704101563,6.3156324831652455e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,32000,26.654170989990234,n/a,n/a,75.88008499145508,2.7572411362078926,0.0,141.1765584962137,283.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,-41.42100470204716,-12.000000000000002,-9.761488408710003,0.0,119.17854601620402,0.0,0.0,-6.154999999999891,100.0,0.0
32,33000.0,17.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-12.804346643447875,0.5216395002603531,-2829.1533876953126,6.2229040731835995e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,33000,26.814693450927734,n/a,n/a,78.15408992767334,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
33,34000.0,17.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-15.978686091661453,0.5163842043280602,-2826.103321777344,6.131482444288849e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,34000,26.974445343017578,n/a,n/a,87.73849940299988,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
34,35000.0,18.0,3335.3021636617486,1736.0,1.0,0.0,0.0,0.0,106.0,1121.6035404210095,30.92434321109242,n/a,181.2168527685881,0.0,n/a,n/a,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,178.87207055831044,512.8692227975984,1296.9648423662272,91.38782399542278,0.0,n/a,0.0,0.0,74.15730837380471,0.0,0.0,3.0,n/a,3.136658394793295,179.8415883099708,2845.7941710031077,2.6140992221306507,13.080099222130647,0.0,0.0,0.0,0.0817103162407875,0.7224903702735901,-0.42729511857032776,0.7067078351974487,0.8756800889968872,0.638995885848999,0.8331946730613708,0.6333140730857849,0.6599942396313364,n/a,n/a,n/a,n/a,n/a,n/a,-16.8533134431839,0.5308923184275627,-2823.4574892578125,6.0413993533074975e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,35000,27.13473892211914,n/a,n/a,86.02006411552429,6.788941559324771,0.0,237.19687838871567,418.75,12.0,0.0,0.0,0.0,0.0,-1.5,0.0,0.0,12.0,0.0,0.0,0.0,-1.3603267557405114,0.0,229.6385496094529,0.0,0.0,-8.679999999999957,100.0,0.0
35,36000.0,19.0,432.5177068829223,2000.0,0.0,0.0,1.0,0.0,0.0,1298.4704437503392,40.10435533991785,n/a,0.0,0.0,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.743204320844432,19.10980942040826,226.8892897315247,2.903679364499227,0.0,n/a,0.0,0.0,67.93323869519062,0.0,0.0,1.0,n/a,0.46656209533224213,178.76790454349103,2817.6813824500846,88.69412183319909,116.19612183319907,0.0,0.0,0.0,-0.3073780834674835,0.8984808921813965,-0.14510665833950043,0.2657468914985657,0.8302640914916992,0.41077643632888794,0.9781481623649597,0.9469426274299622,0.828,n/a,n/a,n/a,n/a,n/a,n/a,-15.308536293506622,0.5227041387557984,-2851.512484375,5.9517554454942e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,36000,27.294490814208984,n/a,n/a,83.1209192276001,0.12414766924219778,0.0,0.3374217803324655,162.75,12.0,-13.800000000000022,0.0,0.0,0.0,-22.5,0.0,0.0,0.0,0.0,0.0,-7.199999999999999,-15.241955142066447,0.0,0.46887104294727894,0.0,0.0,-10.000000000000163,0.0,0.0
36,37000.0,19.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-12.118105966806413,0.5464197606444359,-2875.7428657226565,5.862534939296893e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,37000,27.454395294189453,n/a,n/a,80.86573648452759,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37,38000.0,19.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-10.340506610393524,0.557371872663498,-2914.6505815429687,5.7739868580029e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,38000,27.614574432373047,n/a,n/a,112.49019956588745,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38,39000.0,20.0,970.6819963660154,2000.0,0.0,0.0,1.0,0.0,0.0,1685.0108293040078,95.68863924371144,n/a,0.0,0.0,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.30962109584831,30.613667668785027,765.1566426802664,25.594225751886743,0.0,n/a,0.0,0.0,-4.699677290067082,0.0,0.0,2.0,n/a,6.313211779384789,174.41295075153573,3165.136546967986,109.0379294997915,26.746929499791484,0.0,0.0,0.0,0.08074555546045303,0.8221287727355957,0.2689097225666046,0.5878824591636658,0.8379232883453369,0.5283560752868652,0.9589735865592957,0.793835461139679,0.800625,n/a,n/a,n/a,n/a,n/a,n/a,-9.25159433966875,0.5609116984009743,-2937.6909521484376,5.68665058381157e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,39000,27.774402618408203,n/a,n/a,148.0858337879181,-7.481500618612864,0.0,2.7367369091795717,151.75,12.0,-23.549999999999955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2522801687280287,0.0,0.0,-10.000000000000163,0.0,0.0
39,40000.0,21.0,206.05187406207295,2000.0,0.0,0.0,1.0,0.0,3.0,1290.303554462283,76.08020281230527,n/a,-55.57895174823924,-35.991596367999996,n/a,n/a,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.833752702473761,12.78330020655136,276.37330033415566,26.806270614720916,0.0,n/a,0.0,0.0,85.55152037568159,0.0,73.0,4.0,n/a,0.9382522139000405,174.20350507187635,4715.187258013644,39.406273407682406,147.7832734076824,0.0,0.0,0.0,-0.4172820448875427,0.857550859451294,-0.3802347779273987,0.1691359579563141,0.8018291592597961,0.49787071347236633,0.916446328163147,0.9673759341239929,0.840625,n/a,n/a,n/a,n/a,n/a,n/a,-9.927016181707382,0.5600904902815819,-2962.849053222656,5.6005492697295265e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,40000,27.93411636352539,n/a,n/a,131.6096694469452,-0.4449246327125429,0.0,0.7834994824272904,84.5,12.0,-36.149999999999835,0.0,0.0,0.0,-52.5,0.0,0.0,12.0,0.0,-94.3736612787845,-15.200000000000005,-10.562669920242286,0.0,2.2220342940409967,0.0,0.0,-10.000000000000163,0.0,0.0
40,41000.0,21.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-11.756164537489415,0.5436516499519348,-2980.0024487304686,5.515784276212798e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,41000,28.094562530517578,n/a,n/a,97.22599339485168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
41,42000.0,21.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-11.8660054782629,0.5306016801595688,-3002.488625,5.432343956272234e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,42000,28.254314422607422,n/a,n/a,93.8226683139801,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
42,43000.0,22.0,2179.325633241045,2000.0,0.0,0.0,1.0,0.0,0.0,1458.6715097456927,274.0249224596794,n/a,0.0,0.0,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.45827376997255,55.48788148021639,1428.9245305527365,70.90207624916899,0.0,n/a,0.0,0.0,68.3031754836237,0.0,0.0,2.0,n/a,6.934890130635749,174.57794706691604,3354.942843109459,0.1744942730598948,58.37549427305989,0.0,0.0,0.0,0.0025083248037844896,0.7331369519233704,0.48694124817848206,0.8862183690071106,0.8781059384346008,0.6477487683296204,0.8687520623207092,0.4556487500667572,0.81125,n/a,n/a,n/a,n/a,n/a,n/a,-11.43205590724945,0.5341931853294373,-2993.384881347656,5.350568371795816e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,43000,28.414417266845703,n/a,n/a,87.94398808479309,0.22532895217104462,0.0,3.615560860911331,482.75,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2697115900488622,0.0,14.928517482245713,0.0,0.0,-10.000000000000163,0.0,0.0
43,44000.0,23.0,1353.22686687557,2000.0,0.0,0.0,1.0,0.0,4.0,1327.4713235688514,110.04335369830088,n/a,-0.5695818457562402,0.0,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.88732980661819,61.30895321931114,689.4622191766829,96.78299604635168,0.0,n/a,0.0,0.0,67.18173212719742,0.0,0.0,1.0,n/a,7.711858443333468,171.9346460590601,3149.23310367803,8.780605192060692,10.81039480793929,0.0,0.0,0.0,0.017686117440462112,0.863957941532135,0.17590951919555664,0.5115322470664978,0.873827338218689,0.45666417479515076,0.9716792702674866,0.8445976376533508,0.800125,n/a,n/a,n/a,n/a,n/a,n/a,-14.052893870770932,0.5372249709367752,-3005.1901713867187,5.270399953587912e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,44000,29.824214935302734,n/a,n/a,81.15929102897644,3.4311313766223104,0.0,8.77853487833228,366.5,12.0,-6.150000000000004,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,-1.6875059944051594,-9.6,-7.541604914999042,0.0,20.442662999609905,0.0,0.0,-10.000000000000163,0.0,0.0
44,45000.0,23.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-15.568220979392528,0.5193334625959396,-3005.562950683594,5.19146964779793e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,45000,29.98404312133789,n/a,n/a,79.666015625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
45,46000.0,23.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-19.353626467347144,0.5126895031929016,-2993.7508520507813,5.114566052725422e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,46000,30.144336700439453,n/a,n/a,89.65777111053467,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
46,47000.0,24.0,2786.763246366172,2000.0,0.0,0.0,1.0,0.0,32.0,971.6401869879396,126.35601320350598,n/a,47.4650742137184,0.0,n/a,n/a,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,192.35269206787888,283.48322674037746,1382.3087466610707,86.00167346435805,0.0,n/a,0.0,0.0,86.50438984963583,0.0,0.0,3.0,n/a,3.200882898069187,173.27093143818828,2954.9046682181183,6.662583210179137,20.45958321017919,0.0,0.0,0.0,0.09546171128749847,0.8421469330787659,-0.03868798911571503,0.7937234044075012,0.8745089173316956,0.47190624475479126,0.933263897895813,0.5685118436813354,0.7055,n/a,n/a,n/a,n/a,n/a,n/a,-21.43592053604126,0.5018741002082825,-2992.8244130859375,5.039224203756021e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,47000,30.304126739501953,n/a,n/a,84.03023624420166,1.9394208865260885,0.0,111.44976253855481,470.75,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,-5.6,-7.855502420315966,0.0,128.9637623643257,0.0,0.0,-10.000000000000163,0.0,0.0
47,48000.0,25.0,1773.8181001589555,2000.0,0.0,0.0,1.0,0.0,0.0,1346.232702340806,117.79755803699979,n/a,0.0,0.0,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.65614597744982,122.75079420121268,993.7203631441765,84.17780554616026,0.0,n/a,0.0,0.0,53.86299821817021,0.0,0.0,1.0,n/a,9.300664193142357,167.3777429880101,3147.710374109662,1.1219983972975671,29.809001602702423,0.0,0.0,0.0,-0.0829094648361206,0.6989312767982483,0.2348586469888687,0.5577664971351624,0.8683828711509705,0.6349220871925354,0.953004002571106,0.8183720707893372,0.759,n/a,n/a,n/a,n/a,n/a,n/a,-24.515508020401,0.5066804206967354,-2990.6505234375,4.964633704730658e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,48000,30.46384048461914,n/a,n/a,80.86174845695496,1.2749435949417023,0.0,10.806176958380302,400.5,12.0,-3.149999999999999,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-3.2,-9.747890679211052,0.0,32.166763197654504,0.0,0.0,-10.000000000000163,0.0,0.0
48,49000.0,25.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-25.169584277153014,0.5112411661744117,-2978.550544921875,4.891604409749562e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,49000,30.62417221069336,n/a,n/a,80.38551259040833,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
